title,author,publisher,pubyear,isbn,issn,location,bibctrlno,detail_url,type,keyword1,keyword2,keyword3,keywords,year
A study of immersion cooling performance with air and Novec 7200 in the pouch battery system using CFD simulations,문선영;정현경;김진섭;정융;손상호,ACRA;ACRA,2024.04.23,,,[],120707,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120707&se=rt&ty=B,연구논문,,,,,2024.0
Study of Selective Laser Etching Process with Various Etchants,김종혁;최지연;안상훈,ICALEO / LIA;ICALEO / LIA,2023.10.16,,,[],120374,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120374&se=rt&ty=B,연구논문,,,,,2023.0
Study of TGV generation by Ultra short pulsed laser,안상훈,한국생산제조학회;한국생산제조학회,2024.12.13,,,[],121259,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121259&se=rt&ty=B,연구논문,,,,,2024.0
"Study of Through Glass Via (TGV) Using Bessel Beam, Ultrashort Two-Pulses of Laser and Selective Chemical Etching",김종혁;김성일;김병주;최지연;안상훈,Multidisciplinary Digital Publishing Institute (MDPI);Multidisciplinary Digital Publishing Institute (MDPI),2023.09.14,,,[],120255,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120255&se=rt&ty=B,연구논문,,,,,2023.0
A Study of Ultrafast Ablation on ITO Thin Films with Wavelengths of 513 and 1026 nm for High Resolution Patterning,최준하;조성학,Korean Society for Precision Engineering(한국정밀공학회);Korean Society for Precision Engineering(한국정밀공학회),2023.08.14,,,[],120223,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120223&se=rt&ty=B,연구논문,,,,,2023.0
A Study on Emission Reduction Characteristics of a Transfer Crane Engine,김민재;이성원;이의형;김세환;김연우;김인호;조규백;김낙근;손경빈,한국마린엔지니어링학회;한국마린엔지니어링학회,2024.12.31,,,[],121251,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121251&se=rt&ty=B,연구논문,,,,,2024.0
A Study on Green Laser Welding Characteristics of Core Materials for Electric Vehicles,유현종;김정한;김명진;김종식;강희신,Laser Institute of America;Laser Institute of America,2023.10.17,,,[],120319,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120319&se=rt&ty=B,연구논문,,,,,2023.0
Study on Methods Using Multi-Label Learning for the Classification of Compound Faults in Auxiliary Equipment Pumps of Marine Engine Systems,유병문;김영기;이태현;조유희;박지환;이종직;박지혁,MDPI AG;MDPI AG,2024.10.04,,,[],121128,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121128&se=rt&ty=B,연구논문,,,,,2024.0
A Study on Reliability Failure Analysis of Tiltrotor Drone Using Hydrogen,김성현;조유희;이주홍;이성규,International Conference on Engineering Failure Analysis;International Conference on Engineering Failure Analysis,2024.07.08,,,[],121250,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121250&se=rt&ty=B,연구논문,,,,,2024.0
A Study on SiC Wafer Thinning Process using Femtosecond Pulse Laser,윤하영;김승만;강수민;임재승;이재학;한성흠;박아영;송준엽,"KIMM, KAIST, KRISS / ISMTII 2023;KIMM, KAIST, KRISS / ISMTII 2023",2023.09.18,,,[],120265,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120265&se=rt&ty=B,연구논문,,,,,2023.0
A study on the arrangement of actuators and speaker zones of the panel speaker,우정한;김동준;이성현;서윤호;마평식,"forum acusticum 2023 / EAA, AIA;forum acusticum 2023 / EAA, AIA",2023.09.13,,,[],120284,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120284&se=rt&ty=B,연구논문,,,,,2023.0
Study on the calculation combustion inefficiency as varying inlet oxygen concentrations in an ammonia-fueled spark ignition engineStudy on the calculation combustion inefficiency as varying inlet oxygen concentrations in an ammonia-fueled spark ignition engine,손종윤;박철웅;장일품;박경태;김민기;김용래;박찬수;김성규;이정우,Elsevier BV;Elsevier BV,2025-10-15,,,[],121382,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121382&se=rt&ty=B,연구논문,,,,,2025.0
A study on the durability life characteristics of heat exchangers for fuel cells considering combined stress conditions,이기천;백동천;이용범;김성현;이상래;김재훈,International Conference on Engineering Failure Analysis;International Conference on Engineering Failure Analysis,2024.07.09,,,[],121260,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121260&se=rt&ty=B,연구논문,,,,,2024.0
A study on the effect of laser decontamination by beam overlap rate of crud formed on aluminum alloy,윤예솔;최광덕;김남균;김종도,World Scientific Publishing Co;World Scientific Publishing Co,2024.05.17,,,[],121244,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121244&se=rt&ty=B,연구논문,,,,,2024.0
A Study on the Mechanical Properties of Polymer-Based Materials,우창수;최상희,European Materials Research Society;European Materials Research Society,2023.06.01,,,[],120235,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120235&se=rt&ty=B,연구논문,,,,,2023.0
A Study on the Synthesis and Characterization of Acrylonitrile Butadiene Rubber-Clay Composite,우창수;박현성;김진혁;최상희,POLY-CHAR;POLY-CHAR,2024.05.27,,,[],121079,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121079&se=rt&ty=B,연구논문,,,,,2024.0
Suppression of Combustion Oscillations in Hydrogen-Enriched Can-Type Combustors Through Fuel Staging,정준우;김대식;왕위엔강;박순빈;손채훈;김민국;황정재;강도원;이원준;김한석,American Society of Mechanical Engineers;American Society of Mechanical Engineers,2024.09.19,,,[],121187,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121187&se=rt&ty=B,연구논문,,,,,2024.0
Surface Functionalization of 3D-Printed Scaffolds with SeedAssisted Hydrothermally Grown ZnO Nanoarrays for Bone Tissue Engineering,김다홍;김남운;김태건;이지혜;정주연;허신;이재종;이강원;박수아,American Chemical Society;American Chemical Society,2024.08.16,,,[],120945,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120945&se=rt&ty=B,연구논문,,,,,2024.0
Surveillance Unmanned Ground Vehicle Path Planning with Path Smoothing and Vehicle Breakdown RecoverySurveillance Unmanned Ground Vehicle Path Planning with Path Smoothing and Vehicle Breakdown Recovery,Tyler Parsons;Farhad Baghyari;Jaho Seo;김병진;김민극;이한민,MDPI;MDPI,2024.08.19,,,[],121010,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121010&se=rt&ty=B,연구논문,,,,,2024.0
SUS347-Al Fin 히트파이프를 이용한 열교환기 열성능 시험,신동환;심재환;김우경;김홍욱,한국유체기계학회;한국유체기계학회,2024.07.04,,,[],120829,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120829&se=rt&ty=B,연구논문,,,,,2024.0
Swift and precise detection of unlabeled pathogens using a nanogap electrode impedimetric sensor facilitated by electrokinetics,Hyunjung Lee;Jung Sun Kwon;<in Hyeok Kim;최학종;Tae-Wook Kim;Sang Hyun Lee,Elsevier BV;Elsevier BV,2024.08.09,,,[],120912,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120912&se=rt&ty=B,연구논문,,,,,2024.0
Synthesis of high-purity Nd2Fe14B particles via reduction-diffusion process for fabricating fine-grained sintered magnetsSynthesis of high-purity Nd2Fe14B particles via reduction-diffusion process for fabricating fine-grained sintered magnets,김정현;윤경식;전희연;김현성;최준필;김태훈;이영인,Elsevier BV;Elsevier BV,2025-08-20,,,[],121428,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121428&se=rt&ty=B,연구논문,,,,,2025.0
Tactile near-sensor computing systems incorporating hourglass-shaped microstructured capacitive sensors for bio-realistic energy efficiencyTactile near-sensor computing systems incorporating hourglass-shaped microstructured capacitive sensors for bio-realistic energy efficiency,조재영;김성은;백창재;이지환;서원정;이보연;이신형,Nature Publishing Group;Nature Publishing Group,2025.05.01,,,[],121380,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121380&se=rt&ty=B,연구논문,,,,,2025.0
"Tailoring Polymorphic Heterostructures of MoS2 WS2 (1T/1T, 2H/2H) for Efficient Hydrogen Evolution Reaction",석현호;김민준;조진일;김응철;손시훈;김근우;김진곤;유필진;김무영;김형우;김태성,American Chemical Society;American Chemical Society,2023.01.03,,,[],120086,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120086&se=rt&ty=B,연구논문,,,,,2023.0
Tailoring threshold voltage of R2R printed SWCNT thin film transistors for realizing 4bit ALUTailoring threshold voltage of R2R printed SWCNT thin film transistors for realizing 4bit ALU,Sajjan Parajuli;Younsu Jung;Sagar Shrestha;Jinhwa Park;Chanyeop Ahn;Kiran Shrestha;Bijendra Bishow Maskey;Tae-Yeon Cho;Ji-Ho Eom;Changwoo Lee;Jeong-Taek Kong;Byung-Sung Kim;이택민;SoYoung Kim;Gyoujin Cho,Nature Publishing Group;Nature Publishing Group,2024.11.20,,,[],121094,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121094&se=rt&ty=B,연구논문,,,,,2024.0
Taming Lithium Nucleation and Growth on Cu Current Collector by Electrochemical Activation of ZnF2 LayerTaming Lithium Nucleation and Growth on Cu Current Collector by Electrochemical Activation of ZnF2 Layer,푸엉;심형철;변영운;김재현;이승모,Wiley-VCH Verlag;Wiley-VCH Verlag,2025-03-26,,,[],121404,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121404&se=rt&ty=B,연구논문,,,,,2025.0
.Techno-economic analysis of high-power solid oxide electrolysis cell system,뚜안앵;이동근;안국영;김영상,Pergamon Press Ltd.;Pergamon Press Ltd.,2023.02.15,,,[],120102,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120102&se=rt&ty=B,연구논문,,,,,2023.0
Temperature-Dependent Phase Transition in WS2 for Reinforcing Band-to-Band Tunneling and Photoreactive Random Access Memory Application,우건후;조진일;염희정;윤민영;엄건웅;김무영;문지훈;이효창;김형우;유호천;김태성,Wiley-VCH;Wiley-VCH,2024.02.14,,,[],120837,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120837&se=rt&ty=B,연구논문,,,,,2024.0
.Tensile and Fracture Characteristics of 304L Stainless Steel at Cryogenic Temperatures for Liquid Hydrogen Service,김명성;이태현;박종원;김용진,Multidisciplinary Digital Publishing Institute (MDPI);Multidisciplinary Digital Publishing Institute (MDPI),2023.10.19,,,[],120305,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120305&se=rt&ty=B,연구논문,,,,,2023.0
TGV 생산성 증가를 위한 다양한 에칭액을 이용한 선택적 레이저 에칭 공정 연구,김종혁;안상훈,한국정밀공학회(KSPE);한국정밀공학회(KSPE),2023.11.16,,,[],120418,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120418&se=rt&ty=B,연구논문,,,,,2023.0
Theoretical analysis of upward-heating multiple-effect diffusion solar still with parabolic dish concentratorTheoretical analysis of upward-heating multiple-effect diffusion solar still with parabolic dish concentrator,Hiroshi Tanaka;박창대,Elsevier BV;Elsevier BV,2024.08.03,,,[],120879,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120879&se=rt&ty=B,연구논문,,,,,2024.0
Theoretical Calculations and Experimental Studies of Power Loss in Dual-Clutch Transmission of Agricultural Tractors,안형종;박영준;김수철;최찬호,MDPI AG;MDPI AG,2023.06.10,,,[],120154,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120154&se=rt&ty=B,연구논문,,,,,2023.0
Thermal fatigue and shear tests for bond joints of thermoelectric devices,신승익;김다혜;전성재;한승우,AGH University of Science and Technology in Krakow;AGH University of Science and Technology in Krakow,2024.07.02,,,[],121204,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121204&se=rt&ty=B,연구논문,,,,,2024.0
Thermal Fatigue Testing on Bonding Parts of Thermoelectric Devices using Peltier Effect,한승우;신승익;전성재,The Korean Microelectronics and Packaging Society;The Korean Microelectronics and Packaging Society,2024.11.07,,,[],121200,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121200&se=rt&ty=B,연구논문,,,,,2024.0
Thermally Induced Error Compensation of 5-Axis Machine Tools in the Environment with Temperature FluctuationThermally Induced Error Compensation of 5-Axis Machine Tools in the Environment with Temperature Fluctuation,정승민 ;오창원;장태수;신희민 ;김규호;민병권,,2025-05-16,,,[],121395,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121395&se=rt&ty=B,연구논문,,,,,2025.0
.Thermal management of Ammonia-fed Solid oxide fuel cells using a novel alternate flow interconnector,이선엽;배용균;쿠엔;김영상;이동근;안국영,Pergamon Press Ltd.;Pergamon Press Ltd.,2023.09.01,,,[],120610,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120610&se=rt&ty=B,연구논문,,,,,2023.0
Thermal performance analysis of heat pipe heat exchanger for effective waste heat recovery,금교훈;강석경;조세현;공대영;이승재;서진혁;신동환;이성혁;이정호;이형순,Pergamon Press Ltd.;Pergamon Press Ltd.,2024.01.05,,,[],120861,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120861&se=rt&ty=B,연구논문,,,,,2024.0
.Thermochemical Variable Analysis of Solid Oxide Fuel Cell with 3D Multi-physical Simulation,배용균;안국영;김영상;박진영;이동근,ECOS / ULPGC(라스 팔마스 데 그란 카나리아 대학교);ECOS / ULPGC(라스 팔마스 데 그란 카나리아 대학교),2023.06.25,,,[],120598,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120598&se=rt&ty=B,연구논문,,,,,2023.0
Thermoelectric Cooling System for the Monolithic Microwave Integrated Circuits Chip,신승익;김다혜;전성재;한승우,"European Conference on Thermoelectrics / FZU, Faculty of Chemical Technology;European Conference on Thermoelectrics / FZU, Faculty of Chemical Technology",2023.09.20,,,[],120262,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120262&se=rt&ty=B,연구논문,,,,,2023.0
Transfer of laser induced graphene onto the surface of cotton fabric: An efficient electrode for triboelectric nanogeneratorTransfer of laser induced graphene onto the surface of cotton fabric: An efficient electrode for triboelectric nanogenerator,Tapas Kamilya;한두현 ;박효식;Sima Roy ;이용석 ;Mallappa Mahanthappa ;Mohd Afzal ;이주혁 ;권순근;박진형,Elsevier BV;Elsevier BV,2025-08-01,,,[],121389,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121389&se=rt&ty=B,연구논문,,,,,2025.0
.Transfer of Micro­LEDs with Roll­Based Direct Overlay Alignment for Manufacturing Transparent Displays,윤성욱;황보윤;장봉균;김현돈;김재현,Wiley-VCH Verlag;Wiley-VCH Verlag,2024.06.27,,,[],120953,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120953&se=rt&ty=B,연구논문,,,,,2024.0
Transfer Process of 2-dimensional Materialsvia Adhesion Control of Polymeric Stamp,김찬;윤민아;이학주;김재현;김광섭,Korean Tribology Society;Korean Tribology Society,2023.04.04,,,[],120632,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120632&se=rt&ty=B,연구논문,,,,,2023.0
Transferred single-layer graphene on pre-patterned metal electrode: comparison of thermoelectric and electric propertiesTransferred single-layer graphene on pre-patterned metal electrode: comparison of thermoelectric and electric properties,소혜미;정현준;조상희,한국물리학회;한국물리학회,2024.11.08,,,[],121197,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121197&se=rt&ty=B,연구논문,,,,,2024.0
Transfer technologies of micro-LEDs,김재현;장봉균;김현돈;이학주,IOP Publishing Ltd;IOP Publishing Ltd,2023.10.20,,,[],120656,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120656&se=rt&ty=B,연구논문,,,,,2023.0
Transformer-based novel framework for remaining useful life prediction of lubricant in operational rolling bearings,김승현;서윤호;박준홍,Elsevier BV;Elsevier BV,2024.11.01,,,[],120997,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120997&se=rt&ty=B,연구논문,,,,,2024.0
Transient analysis of lubrication with a squeeze film effect due to the loading rate at the interface of a motor operated valve assembly in nuclear power plants,김재형;이상혁;김상교,한국원자력학회;한국원자력학회,2023.02.10,,,[],120555,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120555&se=rt&ty=B,연구논문,,,,,2023.0
Transient modeling of a chemisorption heat pump using ammonia with expanded graphite ？ NaBr,김학수;김동호;윤석호,Pergamon Press Ltd.;Pergamon Press Ltd.,2023.11.05,,,[],120380,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120380&se=rt&ty=B,연구논문,,,,,2023.0
Transparent and visible light-activated antimicrobial air filters from electrospun crystal violet-embedded polyacrylonitrile nanofibers,이승연;신재학;김인호;최동윤;이동욱;황기병;한방우;김상복;송동근;박인용;정재희,Academic Press;Academic Press,2024.11.30,,,[],121192,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121192&se=rt&ty=B,연구논문,,,,,2024.0
TRNSYS 기반 컨테이너형 식물공장의 연간 에너지 요구량 분석Annual Energy Demand Analysis of a Container Farm using TRNSYS,최은정;이상민;이도윤,대한설비공학회;대한설비공학회,2024.06.20,,,[],121062,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121062&se=rt&ty=B,연구논문,,,,,2024.0
Tuning the Topography of Non-Wetting Surfaces to Reduce Short-Term Microbial Contamination Within Hospitals,Desmond van den Berg;Dalal Asker;김정철;김호영;Joanna Aizenberg;Benjamin Hatton,John Wiley & Sons Ltd.;John Wiley & Sons Ltd.,2024.05.01,,,[],120770,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120770&se=rt&ty=B,연구논문,,,,,2024.0
Two-phase stack cooling system coupled with air conditioning system in fuel cell electric vehicles Two-phase stack cooling system coupled with air conditioning system in fuel cell electric vehicles,이상욱;홍정국;이동근;강병현;김민수,Pergamon Press Ltd.;Pergamon Press Ltd.,2024.07.03,,,[],120846,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120846&se=rt&ty=B,연구논문,,,,,2024.0
"Typical Tire Additives in River Water: Leaching, Transformation, and Environmental Risk AssessementTypical Tire Additives in River Water: Leaching, Transformation, and Environmental Risk Assessement",Shaopeng Shu;Qi Wang;Jia-Yong Lao;Yaru Cao;Pei Hong;Chong Chen;Edmund Y. Lam;James Kar-Hei Fang;이석환;Kenneth M. Y. Leung,American Chemical Society;American Chemical Society,2024.10.09,,,[],120978,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120978&se=rt&ty=B,연구논문,,,,,2024.0
Ultrafast and Scalable Fabrication of Cu？CuxO Nanostructures for Stabilizing Lithium Metal Anodes via Flashlight Irradiation,김관호;석재영;김연욱;권신;김현태;우유미;양우석;박정환;박철민;우규희,American Chemical Society;American Chemical Society,2024.09.12,,,[],120977,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120977&se=rt&ty=B,연구논문,,,,,2024.0
.Ultra-Flexible Li-Ion Batteries using High Mass-Loading Polymer-Rich Thick Electrodes,소혜미;니구스하레곳;김아름;오민섭;현승민,Materials Research Society(재료연구학회);Materials Research Society(재료연구학회),2023.11.28,,,[],120478,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120478&se=rt&ty=B,연구논문,,,,,2023.0
Ultralow Intensity Noise Pulse Train from an All-fiber Nonlinear Amplifying Loop Mirror-based Femtosecond Laser,권도현;김도현,Optical Society of Korea(한국광학회);Optical Society of Korea(한국광학회),2023.12.25,,,[],120557,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120557&se=rt&ty=B,연구논문,,,,,2023.0
Ultra-precision cutting technology to fabricate the micro hole array having ultra-thin wall,최두선;이찬우;서동현;한준세;곽은지;제태진;전은채,IEEE Nanotechnology Council(NTC);IEEE Nanotechnology Council(NTC),2023.10.23,,,[],120577,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120577&se=rt&ty=B,연구논문,,,,,2023.0
Ultra-sensitive label-free SERS biosensor with high-throughput screened DNA aptamer for universal detection of SARS-CoV-2 variants from clinical samples,박기성;최안나;김현중;박인수;엄미숙;여상구;손려강;박태인;이규도;Hyongsok Tom Soh;홍유찬;백승필,Pergamon Press Ltd.;Pergamon Press Ltd.,2023.05.15,,,[],120129,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120129&se=rt&ty=B,연구논문,,,,,2023.0
An Ultrasensitive Laser-Induced Graphene Electrode-Based Triboelectric Sensor Utilizing Trapped Air as Effective Dielectric Layer,Tapas Kamilya;한두현;신재희;권순근;박진형,MDPI Open Access Publishing;MDPI Open Access Publishing,2023.12.20,,,[],120522,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120522&se=rt&ty=B,연구논문,,,,,2023.0
Ultrasensitive Ultrasoft Buckled Crack-Based Sensor for Respiration Measurement and Enhanced Human-Machine Interface,이진구;김태위;김형석;임성훈;박지은;박인용;박대훈;한방우;강대식;이건희,Wiley;Wiley,2024.10.13,,,[],121169,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121169&se=rt&ty=B,연구논문,,,,,2024.0
Ultrasonic Vibration-assisted Pulsed Laser Ablation of Silver Nanowire Films in Liquid with Energy-wide Processing WindowUltrasonic Vibration-assisted Pulsed Laser Ablation of Silver Nanowire Films in Liquid with Energy-wide Processing Window,박종은;김건우;Srinivasan Arthanari;이후승;조성학;황준식;양민양,한국정밀공학회;한국정밀공학회,2025-08-11,,,[],121430,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121430&se=rt&ty=B,연구논문,,,,,2025.0
Ultra-Wideband Electromagnetic Composite Absorber Based on Pixelated Metasurface with Optimization Algorithm,이창형;김기출;박평원;장윤석;조정대;최태인;이학주,MDPI Open Access Publishing;MDPI Open Access Publishing,2023.08.29,,,[],120411,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120411&se=rt&ty=B,연구논문,,,,,2023.0
Understanding the impact of antenatal corticosteroids via placenta and fetal lung microphysiological analysis platform (MAP) on a chipUnderstanding the impact of antenatal corticosteroids via placenta and fetal lung microphysiological analysis platform (MAP) on a chip,임호섭;Sunbin Yu;이효진;황상미;김동하;박지윤;Luke P. Lee,Elsevier BV;Elsevier BV,2025-07-03,,,[],121411,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121411&se=rt&ty=B,연구논문,,,,,2025.0
Understanding the thermal characteristics of falling film evaporation of R-1233ZD(E) refrigerant using flow visualization and heat transfer measurement,김우경;김동호;김학수;김정철;윤형진,ACRA;ACRA,2024.04.22,,,[],120701,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120701&se=rt&ty=B,연구논문,,,,,2024.0
A unified geometric error model applicable to all configurations of three-axis machine tools,김경호;뤼엔 콕 캔;오정석;노승국,Springer Verlag;Springer Verlag,2024.08.24,,,[],121112,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121112&se=rt&ty=B,연구논문,,,,,2024.0
Uniformity of HfO2 Thin Films Prepared on Trench Structures via Plasma-Enhanced Atomic Layer Deposition,최보윤;김형우;전나리,MDPI;MDPI,2023.01.10,,,[],120087,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120087&se=rt&ty=B,연구논문,,,,,2023.0
Uniform Lithium Nucleation and Growth on Cu Current Collector Triggered by Ultrathin ZnF2 Layer,푸엉;Yusra Qureshi;심형철;육종민;김재현;이승모,WILEY;WILEY,2024.08.08,,,[],120882,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120882&se=rt&ty=B,연구논문,,,,,2024.0
Unlocking of Schottky Barrier near the Junction of MoS2 Heterostructure under Electrochemical Potential,Kubra;김만수;석현호;배철우;이진형;김무영;박종환;Joseph Hupp;황동목;김형우;김태성,WILEY;WILEY,2024.08.08,,,[],120878,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120878&se=rt&ty=B,연구논문,,,,,2024.0
UV나노임프린트 리소그래피를 이용한 신축성 투명전극 기판 제작공정 개발,임영윤;신상우;엄윤지;권순근;임형준;김기홍;최기봉;안준형;최학종;이재종,(사)한국진공학회;(사)한국진공학회,2024.02.14,,,[],120675,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120675&se=rt&ty=B,연구논문,,,,,2024.0
.Vacuum Suction Pad Design and Real-Scale Performance Evaluation of an Automatic Mooring System for the Establishment of a Smart Port in South Korea,안재현;김용진;이태현;이종직;오정근;서대원;장화섭,MDPI AG;MDPI AG,2023.10.10,,,[],120306,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120306&se=rt&ty=B,연구논문,,,,,2023.0
"Validation of a newly developed low-cost, high-accuracy, camera-based gait analysis system",정명근;김정민;이용구;김경태,Elsevier BV;Elsevier BV,2024.08.28,,,[],121075,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121075&se=rt&ty=B,연구논문,,,,,2024.0
Validation of Signal Intensity Gradient from TOF-MRA for Wall Shear Stress by Phase-Contrast MR,이찬혁;이상혁;곽효성;곽영곤;Robert S. Rosenson;Young I. Cho;정슬기,Springer Verlag;Springer Verlag,2024.02.08,,,[],120856,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120856&se=rt&ty=B,연구논문,,,,,2024.0
Variable-stiffness？morphing wheel inspired by the surface tension of a liquid droplet,이재영;한성지;김문유;서용신;박종우;박동일;박찬훈;서현욱;이준호;김휘수;박정애;Hugo Rodrigue;김진균;정주노;송성혁,AMER ASSOC ADVANCEMENT SCIENCE;AMER ASSOC ADVANCEMENT SCIENCE,2024.08.14,,,[],120899,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120899&se=rt&ty=B,연구논문,,,,,2024.0
.Variational autoencoder-based estimation of chronological age and changes in morphological features of teeth,주수빈;정원;오승일,Nature Publishing Group;Nature Publishing Group,2023.01.13,,,[],120084,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120084&se=rt&ty=B,연구논문,,,,,2023.0
Verification of Adhesion Energy and Strain Modulus of Adherend Bonded with Homo/heterogeneous Substrate for Temporary Bonding and Debonding,정하경;이재학;김승만;한성흠;문현규;송준엽;박아영,European Materials Research Society;European Materials Research Society,2024.05.30,,,[],121072,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=121072&se=rt&ty=B,연구논문,,,,,2024.0
VI probe를 이용한 아킹 검출과 챔버 내 발생 위치에 따른 신호 특성 분석,엄건웅;이상호;박인용;유신재;강우석;허민;김대웅,한국반도체디스플레이기술학회;한국반도체디스플레이기술학회,2024.05.23,,,[],120736,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120736&se=rt&ty=B,연구논문,,,,,2024.0
"Visible, mid- and long-wave infrared transparent sulfur-rich polymer with enhanced termal stability",장원태;최건우;강민정;박수혜;김도흥;안준형;임형준;차국헌;임지우;임성갑,American Chemical Society;American Chemical Society,2023.09.28,,,[],120308,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120308&se=rt&ty=B,연구논문,,,,,2023.0
Vision-based Pose Measurement Technology for Mobile Machine,김승만;김경호;한성흠;오정석;노승국,"KIMM, KAIST, KRISS / ISMTII 2023;KIMM, KAIST, KRISS / ISMTII 2023",2023.09.18,,,[],120264,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120264&se=rt&ty=B,연구논문,,,,,2023.0
Visual and thermal camouflage on different terrestrial environments based on electrochromism,전수완;이수언;김원중;이선희;민석환;선승원;한상호;김봉훈;이헌;신종화,WALTER DE GRUYTER GMBH;WALTER DE GRUYTER GMBH,2023.06.12,,,[],120145,http://https://library.kimm.re.kr/search/catalog/view.do?bibctrlno=120145&se=rt&ty=B,연구논문,,,,,2023.0
